Ramo,NoLAG,AñoMes,AñoSusc,Fecha Inicio,Fecha Fin,Llave,Prima Dev,LAG,Ind Sin SONR Media,Ind Sin SONR 99.5%,Factor_Ret,BEL_RIESGO,IRR,Desviacion,MR,mes
80,4,202602,2023,202202,202302,202602-80,430911907.318293,0.0839569999999999,1.343187,2.975296,0.916708906,48593914.655933015,4047440.313435295,59046555.28618144,1274517.571203063,202602
80,3,202602,2024,202302,202402,202602-80,217796795.02908164,0.122665,1.343187,2.975296,0.916708906,35884642.80719365,2988871.1572103905,43603495.63196043,941179.7365563732,202602
80,2,202602,2025,202402,202502,202602-80,162349426.61655095,0.25155,1.343187,2.975296,0.916708906,54854411.56309896,4568883.9498167625,66653696.61993296,1438717.4174007026,202602
80,1,202602,2026,202502,202602,202602-80,40509476.46298183,0.879275,1.343187,2.975296,0.916708906,47842937.34588983,3984890.5917126206,58134041.372245945,1254820.9942962262,202602
90,10,202602,2017,201602,201702,202602-90,197617672.7214708,0.0,0.712519,1.154753,0.882909806,0.0,0.0,0.0,0.0,202602
90,9,202602,2018,201702,201802,202602-90,199612928.7205072,0.012421,0.712519,1.154753,0.882909806,1766614.0421432292,206853.18091767485,1096471.524707648,23667.294692985397,202602
90,8,202602,2019,201802,201902,202602-90,145321897.89294532,0.0153259999999999,0.712519,1.154753,0.882909806,1586924.7444286668,185813.32618855295,984945.0715386774,21260.00059210372,202602
90,7,202602,2020,201902,202002,202602-90,143175315.33038378,0.0249209999999999,0.712519,1.154753,0.882909806,2542319.117129433,297680.638634594,1577922.7675958355,34059.40081610335,202602
90,6,202602,2021,202002,202102,202602-90,155749747.36716798,0.0684829999999999,0.712519,1.154753,0.882909806,7599877.246612883,889871.1011820881,4716960.690562078,101815.41080013594,202602
90,5,202602,2022,202102,202202,202602-90,181746824.29337603,0.0799309999999999,0.712519,1.154753,0.882909806,10350909.873375949,1211990.045150105,6424424.15843302,138670.9425316902,202602
90,4,202602,2023,202202,202302,202602-90,216599914.7261852,0.143698,0.712519,1.154753,0.882909806,22177135.73877177,2596725.12601712,13764521.993518762,297106.6653240695,202602
90,3,202602,2024,202302,202402,202602-90,487682325.61957264,0.2251699999999999,0.712519,1.154753,0.882909806,78242729.76473434,9161456.407242317,48562347.60726032,1048216.3612143712,202602
90,2,202602,2025,202402,202502,202602-90,493918418.3222424,0.479303,0.712519,1.154753,0.882909806,168679311.00070134,19750693.24885845,104692964.56808048,2259793.518464325,202602
90,1,202602,2026,202502,202602,202602-90,138924573.7095355,0.897621,0.712519,1.154753,0.882909806,88852269.85981125,10403729.51522565,55147293.9096133,1190352.1679028545,202602
110,10,202602,2017,201602,201702,202602-110,432963500.602432,0.0,0.681963,1.568806,0.834436992,0.0,0.0,0.0,0.0,202602
110,9,202602,2018,201702,201802,202602-110,449661461.4645316,0.003866,0.681963,1.568806,0.834436992,1185518.4847601615,196278.0063764945,1541680.0758694476,33277.10374205562,202602
110,8,202602,2019,201802,201902,202602-110,562034065.0985504,0.0134419999999999,0.681963,1.568806,0.834436992,5152136.287992884,853003.1814660563,6699976.394690729,144618.72670288532,202602
110,7,202602,2020,201902,202002,202602-110,661746436.9198116,0.0239709999999999,0.681963,1.568806,0.834436992,10817790.737692002,1791025.974446827,14067745.597909251,303651.7348869954,202602
110,6,202602,2021,202002,202102,202602-110,845119674.603204,0.027935,0.681963,1.568806,0.834436992,16100067.639577577,2665575.627411924,20936960.341962684,451923.4646980001,202602
110,5,202602,2022,202102,202202,202602-110,1027763847.3613052,0.043428,0.681963,1.568806,0.834436992,30438551.29575759,5039498.111687925,39583109.5628114,854399.8615354568,202602
110,4,202602,2023,202202,202302,202602-110,1183506293.797253,0.082864,0.681963,1.568806,0.834436992,66880156.09850047,11072879.819177285,86972751.12412617,1877303.4089172576,202602
110,3,202602,2024,202302,202402,202602-110,1157444993.2900205,0.2494699999999999,0.681963,1.568806,0.834436992,196915317.6199822,32601892.306439657,256073967.39127764,5527346.504568125,202602
110,2,202602,2025,202402,202502,202602-110,733326845.0675479,0.6306860000000001,0.681963,1.568806,0.834436992,315407188.22078073,52219762.82665463,410163978.1385234,8853373.3200595,202602
110,1,202602,2026,202502,202602,202602-110,138325520.49308774,0.950633,0.681963,1.568806,0.834436992,89675955.30285418,14847020.90521409,116617020.61350705,2517173.798757541,202602
100,5,202602,2022,202102,202202,202602-100,87488631.77158175,0.0,0.0163,0.2145,0.609878848,0.0,0.0,0.0,0.0,202602
100,4,202602,2023,202202,202302,202602-100,89092384.24912941,0.3648,0.0163,0.2145,0.609878848,529764.6989175433,206672.41463064516,6441678.731623134,139043.38181469025,202602
100,3,202602,2024,202302,202402,202602-100,73954382.5348829,0.6938,0.0163,0.2145,0.609878848,836345.6748240385,326276.1381325713,10169552.929455489,219509.39960936052,202602
100,2,202602,2025,202402,202502,202602-100,32001715.077890422,0.863,0.0163,0.2145,0.609878848,450164.9258291768,175618.859454473,5473784.558241893,118151.42418802492,202602
100,1,202602,2026,202502,202602,202602-100,3218995.332696928,0.9343,0.0163,0.2145,0.609878848,49022.369631221445,19124.663314301924,596087.9546569381,12866.535033425724,202602
39,5,202602,2022,202102,202202,202602-39,0.0,0.0,0.1063,0.2238,0.99549817,0.0,0.0,0.0,0.0,202602
39,4,202602,2023,202202,202302,202602-39,252817237.35,0.9718,0.1063,0.2238,0.99549817,26116612.2105904,117572.5483480032,28868315.472665768,623121.4529386174,202602
39,3,202602,2024,202302,202402,202602-39,343354066.44495225,0.9982,0.1063,0.2238,0.99549817,36432839.896024846,164014.45162912298,40271483.422228776,869258.384189862,202602
39,2,202602,2025,202402,202502,202602-39,541256871.6244967,0.9998,0.1063,0.2238,0.99549817,57524098.33259326,258963.71159662065,63584962.87939518,1372478.920426529,202602
39,1,202602,2026,202502,202602,202602-39,256118267.1833107,0.9998,0.1063,0.2238,0.99549817,27219926.72722561,122539.48273842716,30087877.6147602,649445.6537618474,202602
10,10,202603,2017,201603,201703,202603-10,458890664.0644152,0.0,0.787251,1.26469,0.955551279,0.0,0.0,0.0,0.0,202603
10,9,202603,2018,201703,201803,202603-10,661726216.0840576,0.0020999999999999,0.787251,1.26469,0.955551279,1093983.713210615,48626.17684704261,663461.1960500055,14320.78379642622,202603
10,8,202603,2019,201803,201903,202603-10,351550519.8463238,0.0041069999999999,0.787251,1.26469,0.955551279,1136647.1525161958,50522.5121576368,689335.0149446365,14879.269158620593,202603
10,7,202603,2020,201903,202003,202603-10,383187313.9801283,0.0069059999999999,0.787251,1.26469,0.955551279,2083295.700792072,92599.82936500624,1263442.810603564,27271.363325428007,202603
10,6,202603,2021,202003,202103,202603-10,609462879.1454966,0.011959,0.787251,1.26469,0.955551279,5737931.322138205,255043.70845488203,3479845.935426367,75112.33751545212,202603
10,5,202603,2022,202103,202203,202603-10,737161090.6363269,0.029428,0.787251,1.26469,0.955551279,17077974.952038858,759094.143888163,10357168.530908795,223559.0749803476,202603
10,4,202603,2023,202203,202303,202603-10,815418449.0382444,0.0642329999999999,0.787251,1.26469,0.955551279,41233667.107659385,1832783.765075228,25006714.23753516,539768.9423086665,202603
10,3,202603,2024,202303,202403,202603-10,980103852.5727358,0.144155,0.787251,1.26469,0.955551279,111228230.3774069,4943952.57936908,67455862.34016696,1456032.1328908757,202603
10,2,202603,2025,202403,202503,202603-10,670920358.9199855,0.3803029999999999,0.787251,1.26469,0.955551279,200869474.2876591,8928391.220028827,121820005.22632004,2629480.0167848147,202603
10,1,202603,2026,202503,202603,202603-10,444433708.2981781,0.898038,0.787251,1.26469,0.955551279,314206326.8732103,13966069.359622115,190554669.97948387,4113115.0494140736,202603
31,10,202603,2017,201603,201703,202603-31,11813390.052986,0.0,0.463441,1.945006,0.623312554,0.0,0.0,0.0,0.0,202603
31,9,202603,2018,201703,201803,202603-31,21249320.419585936,0.019646,0.463441,1.945006,0.623312554,193470.00265964807,72877.72117947605,618500.2718586433,13350.304017856808,202603
31,8,202603,2019,201803,201903,202603-31,15786480.31086435,-0.0038800000000001,0.463441,1.945006,0.623312554,-28386.47662038024,-10692.829379069744,-90748.14320285352,-1958.7950983002788,202603
31,7,202603,2020,201903,202003,202603-31,22284151.60554243,0.0127439999999999,0.463441,1.945006,0.623312554,131612.25184183283,49576.68300860881,420748.5006722432,9081.83982223965,202603
31,6,202603,2021,202003,202103,202603-31,18345684.208741028,0.0453649999999999,0.463441,1.945006,0.623312554,385699.6825081565,145288.22832700837,1233035.3812355767,26615.020159653435,202603
31,5,202603,2022,202103,202203,202603-31,27335444.69998509,0.016208,0.463441,1.945006,0.623312554,205328.8733273515,77344.80888373757,656411.6515613368,14168.619656177236,202603
31,4,202603,2023,202203,202303,202603-31,44288322.504608914,-0.0013559999999999,0.463441,1.945006,0.623312554,-27831.93318112628,-10483.939827241116,-88975.33468876375,-1920.5290963187103,202603
31,3,202603,2024,202303,202403,202603-31,61804542.24259487,-0.0161059999999999,0.463441,1.945006,0.623312554,-461320.2742225189,-173773.5558849003,-1474785.2953849277,-31833.18253892922,202603
31,2,202603,2025,202403,202503,202603-31,48289711.6148164,0.618818,0.463441,1.945006,0.623312554,13848795.500190668,5216667.407143116,44272929.467267655,955629.4395360252,202603
31,1,202603,2026,202503,202603,202603-31,2749147.051048473,0.97969,0.463441,1.945006,0.623312554,1248191.1484031258,470177.9358117805,3990316.607257185,86130.82686980857,202603
35,10,202603,2017,201603,201703,202603-35,-44450828.68319999,0.0,0.826886,1.156626,0.991118599,-0.0,-0.0,-0.0,-0.0,202603
35,9,202603,2018,201703,201803,202603-35,130504568.67920002,0.0,0.826886,1.156626,0.991118599,0.0,0.0,0.0,0.0,202603
35,8,202603,2019,201803,201903,202603-35,886777.5692,0.0,0.826886,1.156626,0.991118599,0.0,0.0,0.0,0.0,202603
35,7,202603,2020,201903,202003,202603-35,22246494.6624,0.0,0.826886,1.156626,0.991118599,0.0,0.0,0.0,0.0,202603
35,6,202603,2021,202003,202103,202603-35,39680338.4752,0.0,0.826886,1.156626,0.991118599,0.0,0.0,0.0,0.0,202603
35,5,202603,2022,202103,202203,202603-35,133515101.01163378,0.0,0.826886,1.156626,0.991118599,0.0,0.0,0.0,0.0,202603
35,4,202603,2023,202203,202303,202603-35,85952267.5069592,0.0487549999999999,0.826886,1.156626,0.991118599,3465150.788784122,30775.39368065813,1381809.3680309935,29826.30080743522,202603
35,3,202603,2024,202303,202403,202603-35,150427782.51512957,0.188662,0.826886,1.156626,0.991118599,23467029.893408217,208420.1027623459,9358023.278967625,201992.56405331384,202603
35,2,202603,2025,202403,202503,202603-35,130929016.91091163,0.241137,0.826886,1.156626,0.991118599,26106304.511490066,231860.55899465267,10410495.339888124,224710.13205270228,202603
35,1,202603,2026,202503,202603,202603-35,53787380.158212624,0.856265,0.826886,1.156626,0.991118599,38083269.22323708,338232.7853625275,15186588.22820823,327801.9090134244,202603
40,10,202603,2017,201603,201703,202603-40,74120244.82008941,0.0,0.541432,1.642245,0.66622296,0.0,0.0,0.0,0.0,202603
40,9,202603,2018,201703,201803,202603-40,93648391.09582438,0.0296349999999999,0.541432,1.642245,0.66622296,1502620.024607785,501540.0640583136,3055053.371704239,65943.20675149452,202603
40,8,202603,2019,201803,201903,202603-40,92001180.62688217,0.040599,0.541432,1.642245,0.66622296,2022332.94672124,675008.3048510932,4111708.207270809,88751.05977694357,202603
40,7,202603,2020,201903,202003,202603-40,151412461.98731682,0.053065,0.541432,1.642245,0.66622296,4350244.933179716,1452011.877071723,8844704.737858795,190912.6035527114,202603
40,6,202603,2021,202003,202103,202603-40,304688351.604229,0.07193,0.541432,1.642245,0.66622296,11866149.93652523,3960648.4020095775,24125674.34151684,520751.7308394472,202603
40,5,202603,2022,202103,202203,202603-40,333002479.43444705,0.095522,0.541432,1.642245,0.66622296,17222444.511877764,5748456.550738804,35015829.89268033,755815.3096684173,202603
40,4,202603,2023,202203,202303,202603-40,430354764.4276816,0.115086,0.541432,1.642245,0.66622296,26815940.36787495,8950545.200805811,54520855.36906117,1176830.5166677765,202603
40,3,202603,2024,202303,202403,202603-40,394832951.61535233,0.408464,0.541432,1.642245,0.66622296,87319471.11119519,29145234.60186024,177533668.03648126,3832057.235108184,202603
40,2,202603,2025,202403,202503,202603-40,246372741.05092853,0.7212700000000001,0.541432,1.642245,0.66622296,96213152.36066867,32113741.204013005,195615864.761604,4222360.739528074,202603
40,1,202603,2026,202503,202603,202603-40,130065116.99424855,0.96632,0.541432,1.642245,0.66622296,68049623.11925519,22713401.77786056,138355157.7571637,2986390.633177961,202603
50,10,202603,2017,201603,201703,202603-50,233252903.1545115,0.0,0.7271,1.308533,0.858942649,0.0,0.0,0.0,0.0,202603
50,9,202603,2018,201703,201803,202603-50,317301155.04484016,0.00051,0.7271,1.308533,0.858942649,117661.93161488508,16597.08038713885,94089.57486540706,2030.9197691851089,202603
50,8,202603,2019,201803,201903,202603-50,377948895.7681383,-0.003921,0.7271,1.308533,0.858942649,-1077516.8437251428,-151991.67163374968,-861647.4363878984,-18598.6259915734,202603
50,7,202603,2020,201903,202003,202603-50,485872154.21390367,0.0241989999999999,0.7271,1.308533,0.858942649,8548965.69091675,1205894.454150602,6836268.420529224,147560.58471482384,202603
50,6,202603,2021,202003,202103,202603-50,620437503.7930057,0.074756,0.7271,1.308533,0.858942649,33723934.86899418,4757008.917916852,26967691.68296505,582096.5632650445,202603
50,5,202603,2022,202103,202203,202603-50,729882815.497757,0.086929,0.7271,1.308533,0.858942649,46133028.63445693,6507402.812783645,36890751.255698256,796285.4134739407,202603
50,4,202603,2023,202203,202303,202603-50,1227129417.0603333,0.196314,0.7271,1.308533,0.858942649,175160341.81326675,24707653.816433955,140068770.48757136,3023378.896499276,202603
50,3,202603,2024,202303,202403,202603-50,1185893781.9286408,0.346933,0.7271,1.308533,0.858942649,299147617.3418769,42196970.46020684,239216471.72870243,5163478.124367127,202603
50,2,202603,2025,202403,202503,202603-50,1328941301.021362,0.57325,0.7271,1.308533,0.858942649,553916123.3493115,78133941.03584315,442944730.226049,9560944.563298147,202603
50,1,202603,2026,202503,202603,202603-50,331679824.21466446,0.909966,0.7271,1.308533,0.858942649,219451404.5800928,30955233.80329717,175486574.77543265,3787870.8076620353,202603
60,10,202603,2017,201603,201703,202603-60,674536118.9071753,0.0,0.498048,0.723962,0.766252133,0.0,0.0,0.0,0.0,202603
60,9,202603,2018,201703,201803,202603-60,824468414.1502191,0.000139,0.498048,0.723962,0.766252133,57076.85341756578,13341.592741427665,25889.99506669228,558.8345242314621,202603
60,8,202603,2019,201803,201903,202603-60,1329493679.4597695,0.007472,0.498048,0.723962,0.766252133,4947597.263800976,1156490.3071885146,2244224.428678227,48441.49593842517,202603
60,7,202603,2020,201903,202003,202603-60,1819157440.9799552,0.017683,0.498048,0.723962,0.766252133,16021288.264095964,3744941.958324565,7267237.930671292,156863.0446240709,202603
60,6,202603,2021,202003,202103,202603-60,2583741735.864161,0.0114769999999999,0.498048,0.723962,0.766252133,14768918.116438732,3452203.1076152124,6699164.272032294,144601.19706727608,202603
60,5,202603,2022,202103,202203,202603-60,3385691573.28104,0.031308,0.498048,0.723962,0.766252133,52792705.3877141,12340182.277537582,23946710.44750716,516888.8022330152,202603
60,4,202603,2023,202203,202303,202603-60,4025860562.904841,0.10692,0.498048,0.723962,0.766252133,214382277.0306677,50111399.97852168,97243554.30220836,2098998.2911570272,202603
60,3,202603,2024,202303,202403,202603-60,4569674803.730957,0.29486,0.498048,0.723962,0.766252133,671077003.5758048,156862818.17859578,304399757.0230668,6570456.771195184,202603
60,2,202603,2025,202403,202503,202603-60,2861920496.8324013,0.609097,0.498048,0.723962,0.766252133,868190893.0369096,202937769.3962028,393810390.5839204,8500381.776530338,202603
60,1,202603,2026,202503,202603,202603-60,848940404.9526726,0.924819,0.498048,0.723962,0.766252133,391025561.3296127,91401390.90327469,177368744.90454358,3828497.3757982943,202603
80,10,202603,2017,201603,201703,202603-80,125256692.15825,0.0,1.39757,3.193566,0.916708906,0.0,0.0,0.0,0.0,202603
80,9,202603,2018,201703,201803,202603-80,183209790.74405,1.0000000000287557e-06,1.39757,3.193566,0.916708906,256.0485072575248,21.32656028654618,329.0440513466127,7.10240289392878,202603
80,8,202603,2019,201803,201903,202603-80,279756415.1256702,0.0096039999999999,1.39757,3.193566,0.916708906,3754963.978329283,312755.0576856383,4825447.229994548,104157.08848269597,202603
80,7,202603,2020,201903,202003,202603-80,476358996.9993043,0.0100249999999999,1.39757,3.193566,0.916708906,6674094.060449052,555892.5957537037,8576777.003076952,185129.393945698,202603
80,6,202603,2021,202003,202103,202603-80,487517268.0770632,0.011491,1.39757,3.193566,0.916708906,7829272.290409205,652108.6542920684,10061279.017498782,217172.3114824938,202603
80,5,202603,2022,202103,202203,202603-80,714830771.4967122,0.0155669999999999,1.39757,3.193566,0.916708906,15551838.385238713,1295329.632817726,19985431.52223873,431384.75258572726,202603
